Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
978981;31/12/2017;31/12/2017;0;306;1504;10;29602;8;0
978982;31/12/2017;31/12/2017;0;306;1114;10;37881;8;0
978983;31/12/2017;02/01/2018;2;306;219;10;17449;8;0
978984;31/12/2017;31/12/2017;0;306;1036;10;14608;8;0
978985;31/12/2017;31/12/2017;0;306;691;10;32538;8;0
978986;31/12/2017;04/01/2018;4;306;643;10;20597;8;0
978987;31/12/2017;01/01/2018;1;306;1046;10;10156;8;0
978988;31/12/2017;31/12/2017;0;306;1464;10;22742;8;0
978989;31/12/2017;31/12/2017;0;306;79;10;20762;8;0
978990;31/12/2017;31/12/2017;0;306;1454;10;37795;8;0
978991;31/12/2017;05/01/2018;5;306;783;10;30143;8;0
978992;31/12/2017;02/01/2018;2;306;598;10;4670;8;0
978993;31/12/2017;31/12/2017;0;309;992;10;35218;8;0
978994;31/12/2017;02/01/2018;2;309;1522;10;30753;8;0
978995;31/12/2017;06/01/2018;6;309;1355;10;27285;8;0
978996;31/12/2017;07/01/2018;7;309;864;10;16237;8;0
978997;31/12/2017;02/01/2018;2;309;133;10;24406;8;0
978998;31/12/2017;01/01/2018;1;309;767;10;16638;8;0
978999;31/12/2017;31/12/2017;0;309;731;10;13592;8;0
979000;31/12/2017;31/12/2017;0;309;683;10;28578;8;0
979001;31/12/2017;01/01/2018;1;309;1478;10;7285;8;0
979002;31/12/2017;31/12/2017;0;309;1109;10;13688;8;0
979003;31/12/2017;31/12/2017;0;309;1226;10;6159;8;0
979004;31/12/2017;31/12/2017;0;309;375;10;10462;8;0
979005;31/12/2017;05/01/2018;5;207;753;10;22038;8;0
979006;31/12/2017;05/01/2018;5;218;274;10;16992;8;0
979007;31/12/2017;05/01/2018;5;209;903;10;30965;8;0
979008;31/12/2017;03/01/2018;3;210;1182;10;8614;8;0
979009;31/12/2017;31/12/2017;0;209;788;10;2410;8;0
979010;31/12/2017;01/01/2018;1;215;655;10;35103;8;0
979011;31/12/2017;01/01/2018;1;217;1178;10;23610;8;0
979012;31/12/2017;31/12/2017;0;209;1355;10;30345;8;0
979013;31/12/2017;07/01/2018;7;224;1197;10;7227;8;0
979014;31/12/2017;03/01/2018;3;242;247;10;15470;8;0
979015;31/12/2017;02/01/2018;2;201;323;10;22310;8;0
979016;31/12/2017;31/12/2017;0;232;591;10;17085;8;0
979017;31/12/2017;04/01/2018;4;232;202;10;23793;8;0
979018;31/12/2017;31/12/2017;0;208;38;10;10495;8;0
979019;31/12/2017;31/12/2017;0;224;567;10;24157;8;0
979020;31/12/2017;31/12/2017;0;248;1073;10;7237;8;0
979021;31/12/2017;31/12/2017;0;231;1630;10;21812;8;0
979022;31/12/2017;31/12/2017;0;205;268;10;22075;8;0
979023;31/12/2017;01/01/2018;1;220;1125;10;4829;8;0
979024;31/12/2017;31/12/2017;0;247;347;10;2847;8;0
979025;31/12/2017;31/12/2017;0;243;1585;10;23054;8;0
979026;31/12/2017;07/01/2018;7;205;1220;10;18168;8;0
979027;31/12/2017;01/01/2018;1;241;234;10;24889;8;0
979028;31/12/2017;01/01/2018;1;249;785;10;31723;8;0
979029;31/12/2017;31/12/2017;0;213;1325;10;20086;8;0
979030;31/12/2017;07/01/2018;7;214;1520;10;22431;8;0
979031;31/12/2017;31/12/2017;0;234;1071;10;7602;8;0
979032;31/12/2017;31/12/2017;0;201;1168;10;9797;8;0
979033;31/12/2017;03/01/2018;3;246;937;10;17927;8;0
979034;31/12/2017;02/01/2018;2;225;667;10;20477;8;0
979035;31/12/2017;02/01/2018;2;226;1042;10;27207;8;0
979036;31/12/2017;02/01/2018;2;214;310;10;26881;8;0
979037;31/12/2017;31/12/2017;0;210;342;10;21838;8;0
979038;31/12/2017;05/01/2018;5;303;1042;10;16475;8;0
979039;31/12/2017;31/12/2017;0;242;271;10;10764;8;0
979040;31/12/2017;01/01/2018;1;263;1269;10;26568;8;0
979041;31/12/2017;01/01/2018;1;242;292;10;21897;8;0
979042;31/12/2017;31/12/2017;0;303;1182;10;86;8;0
979043;31/12/2017;07/01/2018;7;205;1117;10;28647;8;0
979044;31/12/2017;31/12/2017;0;231;1467;10;34798;8;0
979045;31/12/2017;01/01/2018;1;207;1546;10;7796;8;0
979046;31/12/2017;04/01/2018;4;219;1334;10;35285;8;0
979047;31/12/2017;03/01/2018;3;204;1646;10;14425;8;0
979048;31/12/2017;01/01/2018;1;218;1193;10;23988;8;0
979049;31/12/2017;05/01/2018;5;210;671;10;33535;8;0
979050;31/12/2017;31/12/2017;0;235;1372;10;6324;8;0
979051;31/12/2017;01/01/2018;1;218;1630;10;25328;8;0
979052;31/12/2017;01/01/2018;1;211;169;10;27404;8;0
979053;31/12/2017;01/01/2018;1;219;281;10;35620;8;0
979054;31/12/2017;01/01/2018;1;231;1230;10;18110;8;0
979055;31/12/2017;31/12/2017;0;239;218;10;25029;8;0
979056;31/12/2017;02/01/2018;2;212;539;10;18284;8;0
979057;31/12/2017;04/01/2018;4;212;1175;10;17332;8;0
979058;31/12/2017;08/01/2018;8;218;406;10;9443;8;0
979059;31/12/2017;01/01/2018;1;245;625;10;20840;8;0
979060;31/12/2017;08/01/2018;8;211;1162;10;30335;8;0
979061;31/12/2017;31/12/2017;0;208;709;10;35998;8;0
979062;31/12/2017;31/12/2017;0;240;1207;10;31292;8;0
979063;31/12/2017;06/01/2018;6;244;1586;10;11836;8;0
979064;31/12/2017;31/12/2017;0;219;857;10;15246;8;0
979065;31/12/2017;31/12/2017;0;245;238;10;22398;8;0
979066;31/12/2017;06/01/2018;6;234;182;10;25186;8;0
979067;31/12/2017;03/01/2018;3;214;1421;10;9584;8;0
979068;31/12/2017;02/01/2018;2;239;1141;10;18577;8;0
979069;31/12/2017;31/12/2017;0;221;136;10;15701;8;0
979070;31/12/2017;05/01/2018;5;250;1542;10;28874;8;0
979071;31/12/2017;31/12/2017;0;304;1107;10;17389;8;0
979072;31/12/2017;31/12/2017;0;213;663;10;10354;8;0
979073;31/12/2017;31/12/2017;0;211;1043;10;37742;8;0
979074;31/12/2017;02/01/2018;2;239;1638;10;20187;8;0
979075;31/12/2017;03/01/2018;3;242;1306;10;18490;8;0
979076;31/12/2017;31/12/2017;0;214;273;10;17928;8;0
979077;31/12/2017;04/01/2018;4;226;510;10;26325;8;0
979078;31/12/2017;31/12/2017;0;211;668;10;20758;8;0
979079;31/12/2017;10/01/2018;10;221;350;10;35955;8;0
979080;31/12/2017;31/12/2017;0;239;1132;10;9051;8;0
979081;31/12/2017;02/01/2018;2;211;993;10;28413;8;0
979082;31/12/2017;31/12/2017;0;201;1427;10;19825;8;0
979083;31/12/2017;02/01/2018;2;211;35;10;28757;8;0
979084;31/12/2017;31/12/2017;0;213;575;10;5763;8;0
979085;31/12/2017;01/01/2018;1;241;680;10;16112;8;0
979086;31/12/2017;31/12/2017;0;232;1059;10;26206;8;0
979087;31/12/2017;01/01/2018;1;234;726;10;20911;8;0
979088;31/12/2017;07/01/2018;7;305;666;10;16387;8;0
979089;31/12/2017;03/01/2018;3;234;1473;10;9505;8;0
979090;31/12/2017;31/12/2017;0;304;1099;10;34332;8;0
979091;31/12/2017;04/01/2018;4;246;865;10;37035;8;0
979092;31/12/2017;01/01/2018;1;250;38;10;18111;8;0
979093;31/12/2017;01/01/2018;1;208;1595;10;31544;8;0
979094;31/12/2017;31/12/2017;0;220;222;10;7823;8;0
979095;31/12/2017;06/01/2018;6;205;1015;10;11426;8;0
979096;31/12/2017;04/01/2018;4;244;38;10;11072;8;0
979097;31/12/2017;02/01/2018;2;241;1209;10;10732;8;0
979098;31/12/2017;05/01/2018;5;232;207;10;13798;8;0
979099;31/12/2017;08/01/2018;8;263;682;10;13316;8;0
979100;31/12/2017;31/12/2017;0;224;1195;10;21893;8;0
979101;31/12/2017;01/01/2018;1;236;1085;10;13530;8;0
979102;31/12/2017;31/12/2017;0;213;1015;10;28997;8;0
979103;31/12/2017;31/12/2017;0;250;292;10;24267;8;0
979104;31/12/2017;01/01/2018;1;305;1081;10;32802;8;0
979105;31/12/2017;03/01/2018;3;207;283;10;29947;8;0
979106;31/12/2017;06/01/2018;6;245;1328;10;4015;8;0
979107;31/12/2017;31/12/2017;0;226;156;10;16639;8;0
979108;31/12/2017;01/01/2018;1;222;1020;10;10943;8;0
979109;31/12/2017;31/12/2017;0;304;719;10;32065;8;0
979110;31/12/2017;31/12/2017;0;218;1387;10;22994;8;0
979111;31/12/2017;01/01/2018;1;233;1242;10;7999;8;0
979112;31/12/2017;04/01/2018;4;239;975;10;18810;8;0
979113;31/12/2017;31/12/2017;0;203;1078;10;9692;4;0
979114;31/12/2017;04/01/2018;4;242;523;10;10336;4;0
979115;31/12/2017;06/01/2018;6;201;849;10;23888;4;0
979116;31/12/2017;01/01/2018;1;217;1252;10;26381;4;0
979117;31/12/2017;31/12/2017;0;263;472;10;15755;4;0
979118;31/12/2017;01/01/2018;1;263;1249;10;26903;4;0
979119;31/12/2017;02/01/2018;2;303;313;10;19559;4;0
979120;31/12/2017;31/12/2017;0;234;832;10;21791;4;0
979121;31/12/2017;31/12/2017;0;250;946;10;15998;4;0
979122;31/12/2017;06/01/2018;6;225;500;10;6305;4;0
979123;31/12/2017;06/01/2018;6;231;748;10;5381;4;0
979124;31/12/2017;31/12/2017;0;226;1254;10;26706;4;0
979125;31/12/2017;31/12/2017;0;263;1317;10;23525;4;0
979126;31/12/2017;31/12/2017;0;238;190;10;29591;4;0
979127;31/12/2017;31/12/2017;0;234;807;10;9516;4;0
979128;31/12/2017;31/12/2017;0;248;631;10;33498;4;0
979129;31/12/2017;03/01/2018;3;206;809;10;3731;4;0
979130;31/12/2017;04/01/2018;4;246;513;10;11420;4;0
979131;31/12/2017;31/12/2017;0;214;939;10;11464;4;0
979132;31/12/2017;01/01/2018;1;233;499;10;11323;4;0
979133;31/12/2017;01/01/2018;1;239;526;10;14112;4;0
979134;31/12/2017;31/12/2017;0;219;1046;10;21145;4;0
979135;31/12/2017;02/01/2018;2;217;1377;10;15531;4;0
979136;31/12/2017;02/01/2018;2;246;95;10;11107;4;0
979137;31/12/2017;04/01/2018;4;224;1608;10;16197;4;0
979138;31/12/2017;31/12/2017;0;210;820;10;15810;4;0
979139;31/12/2017;31/12/2017;0;250;748;10;16582;4;0
979140;31/12/2017;31/12/2017;0;303;71;10;31810;4;0
979141;31/12/2017;31/12/2017;0;213;1603;10;23618;4;0
979142;31/12/2017;02/01/2018;2;305;70;10;24237;4;0
979143;31/12/2017;02/01/2018;2;236;807;10;25023;4;0
979144;31/12/2017;31/12/2017;0;218;708;10;23965;4;0
979145;31/12/2017;02/01/2018;2;210;907;10;27426;4;0
979146;31/12/2017;31/12/2017;0;246;1468;10;24421;4;0
979147;31/12/2017;08/01/2018;8;215;772;10;16651;4;0
979148;31/12/2017;31/12/2017;0;212;1420;10;23211;4;0
979149;31/12/2017;31/12/2017;0;246;783;10;15632;4;0
979150;31/12/2017;31/12/2017;0;222;229;10;7244;4;0
979151;31/12/2017;01/01/2018;1;209;76;10;26895;4;0
979152;31/12/2017;31/12/2017;0;210;1066;10;30700;4;0
979153;31/12/2017;31/12/2017;0;249;820;10;22954;4;0
979154;31/12/2017;31/12/2017;0;305;1424;10;29439;4;0
979155;31/12/2017;05/01/2018;5;206;119;10;7210;4;0
979156;31/12/2017;31/12/2017;0;239;327;10;14825;4;0
979157;31/12/2017;03/01/2018;3;210;787;10;24359;4;0
979158;31/12/2017;31/12/2017;0;210;809;10;3070;4;0
979159;31/12/2017;05/01/2018;5;233;190;10;32750;4;0
979160;31/12/2017;02/01/2018;2;246;1308;10;17830;4;0
979161;31/12/2017;31/12/2017;0;222;942;10;10431;4;0
979162;31/12/2017;06/01/2018;6;214;81;10;31428;4;0
979163;31/12/2017;31/12/2017;0;236;882;10;14446;4;0
979164;31/12/2017;05/01/2018;5;306;1030;10;22602;4;0
979165;31/12/2017;31/12/2017;0;306;1270;10;8943;4;0
979166;31/12/2017;01/01/2018;1;306;1382;10;17099;4;0
979167;31/12/2017;05/01/2018;5;306;1308;10;8840;4;0
979168;31/12/2017;31/12/2017;0;306;574;10;32523;4;0
979169;31/12/2017;01/01/2018;1;306;871;10;14029;4;0
979170;31/12/2017;31/12/2017;0;306;171;10;29722;4;0
979171;31/12/2017;01/01/2018;1;306;1212;10;26535;4;0
979172;31/12/2017;31/12/2017;0;309;632;10;11981;4;0
979173;31/12/2017;31/12/2017;0;309;497;10;11460;4;0
979174;31/12/2017;31/12/2017;0;309;768;10;4742;4;0
979175;31/12/2017;03/01/2018;3;309;488;10;34180;4;0
979176;31/12/2017;31/12/2017;0;309;249;10;25620;4;0
979177;31/12/2017;31/12/2017;0;200;2490;4;23978;240;0
979178;31/12/2017;31/12/2017;0;200;449;4;33140;39;0
979179;31/12/2017;01/01/2018;1;200;1509;4;20813;39;0
979180;31/12/2017;05/01/2018;5;200;711;4;30748;39;0
979181;31/12/2017;04/01/2018;4;200;666;4;16674;39;0
979182;31/12/2017;31/12/2017;0;200;431;4;8831;39;0
979183;31/12/2017;03/01/2018;3;200;624;4;29700;39;0
979184;31/12/2017;02/01/2018;2;200;1614;4;10812;39;0
979185;31/12/2017;31/12/2017;0;199;443;4;7161;78;0
979186;31/12/2017;31/12/2017;0;199;579;4;9583;52;0
979187;31/12/2017;04/01/2018;4;199;542;4;36931;39;0
979188;31/12/2017;05/01/2018;5;199;1392;4;33152;39;0
979189;31/12/2017;02/01/2018;2;307;2490;5;34706;240;0
979190;31/12/2017;31/12/2017;0;307;419;5;33478;39;0
979191;31/12/2017;04/01/2018;4;308;2517;4;14095;120;0
979192;31/12/2017;31/12/2017;0;100;2493;4;36243;120;0
979193;31/12/2017;31/12/2017;0;170;2508;4;6543;120;0
979194;31/12/2017;31/12/2017;0;82;2511;4;10827;120;0
979195;31/12/2017;04/01/2018;4;21;2511;4;10886;120;0
979196;31/12/2017;02/01/2018;2;249;2511;10;23887;80;0
979197;31/12/2017;01/01/2018;1;245;2494;10;26545;80;0
979198;31/12/2017;02/01/2018;2;283;431;4;1611;39;0
979199;31/12/2017;06/01/2018;6;159;449;4;18957;39;0
979200;31/12/2017;02/01/2018;2;309;431;10;12407;48;0
979201;31/12/2017;01/01/2018;1;310;2506;5;21296;120;0
979202;31/12/2017;31/12/2017;0;306;1323;10;11621;16;0
979203;31/12/2017;01/01/2018;1;306;206;10;7055;16;0
979204;31/12/2017;31/12/2017;0;306;1159;10;3922;16;0
979205;31/12/2017;01/01/2018;1;306;1583;10;17198;16;0
979206;31/12/2017;06/01/2018;6;306;1231;10;2592;16;0
979207;31/12/2017;07/01/2018;7;306;690;10;35616;16;0
979208;31/12/2017;01/01/2018;1;306;1535;10;12040;16;0
979209;31/12/2017;01/01/2018;1;306;1318;10;21647;16;0
979210;31/12/2017;31/12/2017;0;305;589;10;10719;16;0
979211;31/12/2017;01/01/2018;1;225;1107;10;11205;16;0
979212;31/12/2017;31/12/2017;0;309;1297;10;24222;16;0
979213;31/12/2017;06/01/2018;6;309;1629;10;29469;16;0
979214;31/12/2017;31/12/2017;0;309;1034;10;15116;16;0
979215;31/12/2017;03/01/2018;3;309;1232;10;22797;16;0
979216;31/12/2017;31/12/2017;0;309;1342;10;7402;16;0
979217;31/12/2017;01/01/2018;1;309;1551;10;4561;16;0
979218;31/12/2017;31/12/2017;0;309;1055;10;20739;16;0
979219;31/12/2017;03/01/2018;3;265;739;5;5942;26;0
979220;31/12/2017;01/01/2018;1;298;234;5;10555;26;0
979221;31/12/2017;31/12/2017;0;41;224;4;27803;26;0
979222;31/12/2017;31/12/2017;0;127;591;4;4674;26;0
979223;31/12/2017;02/01/2018;2;59;468;4;9519;26;0
979224;31/12/2017;09/01/2018;9;187;624;4;12410;26;0
979225;31/12/2017;07/01/2018;7;308;823;4;11218;26;0
979226;31/12/2017;05/01/2018;5;308;1596;4;10625;26;0
979227;31/12/2017;04/01/2018;4;308;325;4;7631;26;0
979228;31/12/2017;31/12/2017;0;308;978;4;33939;26;0
979229;31/12/2017;31/12/2017;0;199;1426;4;30826;26;0
979230;31/12/2017;31/12/2017;0;199;1625;4;12851;26;0
979231;31/12/2017;31/12/2017;0;199;854;4;24456;26;0
979232;31/12/2017;01/01/2018;1;199;1180;4;32903;26;0
979233;31/12/2017;06/01/2018;6;199;284;4;26549;26;0
979234;31/12/2017;03/01/2018;3;199;1185;4;14596;26;0
979235;31/12/2017;04/01/2018;4;199;314;4;15508;26;0
979236;31/12/2017;31/12/2017;0;199;208;4;32032;26;0
979237;31/12/2017;31/12/2017;0;200;1352;4;12618;26;0
979238;31/12/2017;03/01/2018;3;200;1586;4;31201;26;0
979239;31/12/2017;31/12/2017;0;200;661;4;28650;26;0
979240;31/12/2017;31/12/2017;0;200;1631;4;20281;26;0
979241;31/12/2017;31/12/2017;0;200;1298;4;30930;26;0
979242;31/12/2017;31/12/2017;0;200;675;4;14867;26;0
979243;31/12/2017;31/12/2017;0;200;1453;4;33151;26;0
979244;31/12/2017;31/12/2017;0;200;1497;4;34066;26;0
979245;31/12/2017;03/01/2018;3;310;154;5;18562;26;0
979246;31/12/2017;31/12/2017;0;307;1020;5;5879;26;0
979247;31/12/2017;03/01/2018;3;307;1361;5;8933;26;0
979248;31/12/2017;06/01/2018;6;307;995;5;35824;26;0
979249;31/12/2017;04/01/2018;4;307;244;5;29095;26;0
979250;31/12/2017;02/01/2018;2;307;1026;5;28361;26;0
979251;31/12/2017;03/01/2018;3;307;274;5;20032;26;0
979252;31/12/2017;03/01/2018;3;307;1102;5;18940;26;0
979253;31/12/2017;01/01/2018;1;307;1332;5;5492;26;0
979254;31/12/2017;31/12/2017;0;307;314;5;7304;26;0
979255;31/12/2017;01/01/2018;1;306;34;10;2762;24;0
979256;31/12/2017;03/01/2018;3;306;441;10;21710;24;0
979257;31/12/2017;02/01/2018;2;306;856;10;27495;24;0
979258;31/12/2017;31/12/2017;0;242;427;10;15312;24;0
979259;31/12/2017;03/01/2018;3;309;452;10;3415;24;0
979260;31/12/2017;06/01/2018;6;307;747;5;15453;18;0
979261;31/12/2017;01/01/2018;1;307;470;5;31104;18;0
979262;31/12/2017;03/01/2018;3;200;1316;4;33215;18;0
979263;31/12/2017;31/12/2017;0;200;1250;4;30457;18;0
979264;31/12/2017;31/12/2017;0;199;766;4;26902;18;0
979265;31/12/2017;01/01/2018;1;199;1188;4;16530;18;0
979266;31/12/2017;31/12/2017;0;199;459;4;15448;18;0
979267;31/12/2017;02/01/2018;2;199;448;4;16239;18;0
979268;31/12/2017;04/01/2018;4;199;458;4;3673;18;0
979269;31/12/2017;03/01/2018;3;75;441;4;20407;18;0
979270;31/12/2017;03/01/2018;3;188;458;4;30363;18;0
979271;31/12/2017;31/12/2017;0;116;458;4;20407;18;0
979272;31/12/2017;09/01/2018;9;140;418;4;23473;18;0
979273;31/12/2017;03/01/2018;3;135;424;4;33446;18;0
979274;31/12/2017;31/12/2017;0;307;1340;5;20346;12;0
979275;31/12/2017;31/12/2017;0;310;1143;5;31344;12;0
979276;31/12/2017;31/12/2017;0;108;1578;4;29782;13;0
979277;31/12/2017;03/01/2018;3;148;567;4;15338;13;0
979278;31/12/2017;07/01/2018;7;101;579;4;6727;13;0
979279;31/12/2017;31/12/2017;0;123;664;4;3889;13;0
979280;31/12/2017;08/01/2018;8;52;122;4;18608;13;0
979281;31/12/2017;31/12/2017;0;116;784;4;24791;13;0
979282;31/12/2017;03/01/2018;3;95;535;4;12086;13;0
979283;31/12/2017;06/01/2018;6;191;1379;4;5131;13;0
979284;31/12/2017;31/12/2017;0;76;737;4;37118;13;0
979285;31/12/2017;31/12/2017;0;175;1517;4;37809;13;0
979286;31/12/2017;03/01/2018;3;32;1075;4;26274;13;0
979287;31/12/2017;05/01/2018;5;87;699;4;18290;13;0
979288;31/12/2017;31/12/2017;0;113;1004;4;22489;13;0
979289;31/12/2017;31/12/2017;0;6;256;4;9506;13;0
979290;31/12/2017;08/01/2018;8;88;1080;4;6513;13;0
979291;31/12/2017;31/12/2017;0;3;1038;4;32318;13;0
979292;31/12/2017;31/12/2017;0;185;792;4;10190;13;0
979293;31/12/2017;02/01/2018;2;47;957;4;9816;13;0
979294;31/12/2017;01/01/2018;1;53;1012;4;27125;13;0
979295;31/12/2017;02/01/2018;2;115;1611;4;31858;13;0
979296;31/12/2017;01/01/2018;1;34;710;4;37189;13;0
979297;31/12/2017;31/12/2017;0;289;1125;4;26959;13;0
979298;31/12/2017;31/12/2017;0;21;1518;4;31544;13;0
979299;31/12/2017;01/01/2018;1;78;1402;4;9219;13;0
979300;31/12/2017;07/01/2018;7;59;1387;4;32157;13;0
979301;31/12/2017;31/12/2017;0;287;208;4;9443;13;0
979302;31/12/2017;31/12/2017;0;151;1372;4;17130;13;0
979303;31/12/2017;01/01/2018;1;101;1302;4;14635;13;0
979304;31/12/2017;31/12/2017;0;182;1304;4;11339;13;0
979305;31/12/2017;07/01/2018;7;197;663;4;22968;13;0
979306;31/12/2017;31/12/2017;0;111;1388;4;12237;13;0
979307;31/12/2017;06/01/2018;6;121;1357;4;29318;13;0
979308;31/12/2017;31/12/2017;0;192;1479;4;31039;13;0
979309;31/12/2017;31/12/2017;0;11;680;4;12372;13;0
979310;31/12/2017;06/01/2018;6;111;1343;4;5194;13;0
979311;31/12/2017;31/12/2017;0;159;651;4;10058;13;0
979312;31/12/2017;31/12/2017;0;125;322;4;28237;13;0
979313;31/12/2017;31/12/2017;0;185;1105;4;13073;13;0
979314;31/12/2017;01/01/2018;1;59;733;4;15575;13;0
979315;31/12/2017;05/01/2018;5;71;1187;4;18541;13;0
979316;31/12/2017;01/01/2018;1;77;524;4;15511;13;0
979317;31/12/2017;31/12/2017;0;142;1137;4;15810;13;0
979318;31/12/2017;08/01/2018;8;197;1073;4;25103;13;0
979319;31/12/2017;31/12/2017;0;53;1609;4;24074;13;0
979320;31/12/2017;31/12/2017;0;196;1657;4;30174;13;0
979321;31/12/2017;07/01/2018;7;143;1114;4;19769;13;0
979322;31/12/2017;02/01/2018;2;42;1169;4;3774;13;0
979323;31/12/2017;02/01/2018;2;86;1242;4;28586;13;0
979324;31/12/2017;31/12/2017;0;2;1647;4;10089;13;0
979325;31/12/2017;07/01/2018;7;61;282;4;21654;13;0
979326;31/12/2017;31/12/2017;0;8;176;4;17337;13;0
979327;31/12/2017;31/12/2017;0;188;1067;4;27307;13;0
979328;31/12/2017;31/12/2017;0;150;1409;4;16518;13;0
979329;31/12/2017;31/12/2017;0;13;1201;4;825;13;0
979330;31/12/2017;01/01/2018;1;150;980;4;30454;13;0
979331;31/12/2017;02/01/2018;2;251;1636;5;21289;13;0
979332;31/12/2017;02/01/2018;2;253;1044;5;13256;13;0
979333;31/12/2017;31/12/2017;0;251;818;5;26243;13;0
979334;31/12/2017;31/12/2017;0;268;1535;5;18632;13;0
979335;31/12/2017;31/12/2017;0;281;255;5;23126;13;0
979336;31/12/2017;31/12/2017;0;267;1075;5;23274;13;0
979337;31/12/2017;06/01/2018;6;300;341;5;28582;13;0
979338;31/12/2017;06/01/2018;6;295;865;5;33988;13;0
979339;31/12/2017;31/12/2017;0;255;34;5;10411;13;0
979340;31/12/2017;04/01/2018;4;295;1069;5;7790;13;0
979341;31/12/2017;09/01/2018;9;307;856;5;28312;13;0
979342;31/12/2017;02/01/2018;2;307;369;5;22349;13;0
979343;31/12/2017;31/12/2017;0;310;1595;5;14047;13;0
979344;31/12/2017;03/01/2018;3;310;1654;5;8527;13;0
979345;31/12/2017;01/01/2018;1;310;658;5;20090;13;0
979346;31/12/2017;31/12/2017;0;310;1505;5;27161;13;0
979347;31/12/2017;09/01/2018;9;199;1580;4;31622;13;0
979348;31/12/2017;01/01/2018;1;199;282;4;12256;13;0
979349;31/12/2017;31/12/2017;0;199;1418;4;2021;13;0
979350;31/12/2017;02/01/2018;2;199;468;4;17958;13;0
979351;31/12/2017;04/01/2018;4;199;746;4;12919;13;0
979352;31/12/2017;31/12/2017;0;199;400;4;23660;13;0
979353;31/12/2017;05/01/2018;5;200;1090;4;15794;13;0
979354;31/12/2017;31/12/2017;0;200;1170;4;28776;13;0
979355;31/12/2017;31/12/2017;0;200;1475;4;11942;13;0
979356;31/12/2017;31/12/2017;0;308;1554;4;20371;13;0
979357;31/12/2017;03/01/2018;3;23;986;4;19433;6;0
979358;31/12/2017;31/12/2017;0;163;573;4;12441;6;0
979359;31/12/2017;04/01/2018;4;187;497;4;30738;6;0
979360;31/12/2017;31/12/2017;0;92;178;4;18088;6;0
979361;31/12/2017;01/01/2018;1;15;766;4;34205;6;0
979362;31/12/2017;02/01/2018;2;15;837;4;27524;6;0
979363;31/12/2017;01/01/2018;1;161;620;4;20858;6;0
979364;31/12/2017;31/12/2017;0;287;173;4;35474;6;0
979365;31/12/2017;05/01/2018;5;88;794;4;11462;6;0
979366;31/12/2017;07/01/2018;7;79;69;4;31737;6;0
979367;31/12/2017;31/12/2017;0;33;772;4;19305;6;0
979368;31/12/2017;08/01/2018;8;72;1074;4;16758;6;0
979369;31/12/2017;31/12/2017;0;26;487;4;22841;6;0
979370;31/12/2017;04/01/2018;4;98;1420;4;28716;6;0
979371;31/12/2017;02/01/2018;2;41;920;4;11577;6;0
979372;31/12/2017;31/12/2017;0;180;1250;4;32236;6;0
979373;31/12/2017;31/12/2017;0;148;1634;4;10074;6;0
979374;31/12/2017;31/12/2017;0;103;919;4;11413;6;0
979375;31/12/2017;01/01/2018;1;121;920;4;21548;6;0
979376;31/12/2017;03/01/2018;3;100;1143;4;2184;6;0
979377;31/12/2017;31/12/2017;0;93;1246;4;25088;6;0
979378;31/12/2017;31/12/2017;0;30;904;4;11763;6;0
979379;31/12/2017;31/12/2017;0;44;905;4;10762;6;0
979380;31/12/2017;06/01/2018;6;168;262;4;10457;6;0
979381;31/12/2017;31/12/2017;0;253;395;5;25115;6;0
979382;31/12/2017;02/01/2018;2;275;1594;5;24467;6;0
979383;31/12/2017;07/01/2018;7;272;1046;5;16836;6;0
979384;31/12/2017;31/12/2017;0;267;1167;5;28436;6;0
979385;31/12/2017;04/01/2018;4;264;1316;5;24082;6;0
979386;31/12/2017;05/01/2018;5;269;743;5;25451;6;0
979387;31/12/2017;31/12/2017;0;302;1237;5;10913;6;0
979388;31/12/2017;31/12/2017;0;256;832;5;10141;6;0
979389;31/12/2017;31/12/2017;0;297;989;10;4872;6;0
979390;31/12/2017;05/01/2018;5;199;947;4;20631;6;0
979391;31/12/2017;01/01/2018;1;308;190;4;19265;6;0
979392;31/12/2017;31/12/2017;0;308;1349;4;11258;6;0
979393;31/12/2017;01/01/2018;1;308;1074;4;25026;6;0
979394;31/12/2017;06/01/2018;6;308;922;4;13421;6;0
979395;31/12/2017;07/01/2018;7;200;526;4;20201;6;0
979396;31/12/2017;31/12/2017;0;310;502;5;4152;6;0
979397;31/12/2017;31/12/2017;0;242;592;10;8498;8;0
979398;31/12/2017;05/01/2018;5;236;700;10;31044;8;0
979399;31/12/2017;03/01/2018;3;235;1192;10;1087;8;0
979400;31/12/2017;06/01/2018;6;232;951;10;28864;8;0
979401;31/12/2017;03/01/2018;3;221;517;10;28342;8;0
979402;31/12/2017;31/12/2017;0;240;1385;10;4588;8;0
979403;31/12/2017;07/01/2018;7;219;366;10;29876;8;0
979404;31/12/2017;31/12/2017;0;212;1008;10;19407;8;0
979405;31/12/2017;01/01/2018;1;218;1008;10;26685;8;0
979406;31/12/2017;03/01/2018;3;207;1039;10;18756;8;0
979407;31/12/2017;31/12/2017;0;225;1405;10;7935;8;0
979408;31/12/2017;31/12/2017;0;211;244;10;19049;8;0
979409;31/12/2017;31/12/2017;0;231;979;10;7091;8;0
